Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
EcoLogistics,"Hamilton, ON",2020,February,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,March,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,April,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,May,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,June,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,July,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,August,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,September,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,October,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,November,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2020,December,8000,83333.33333333330,125,50,120
EcoLogistics,"Hamilton, ON",2021,January,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,February,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,March,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,April,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,May,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,June,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,July,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,August,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,September,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,October,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,November,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2021,December,8000,84166.66666666670,130,52,125
EcoLogistics,"Hamilton, ON",2022,January,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,February,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,March,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,April,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,May,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,June,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,July,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,August,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,September,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,October,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,November,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2022,December,8000,85000.0,135,54,130
EcoLogistics,"Hamilton, ON",2023,January,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,February,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,March,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,April,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,May,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,June,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,July,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,August,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,September,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,October,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,November,8000,85833.33333333330,140,56,135
EcoLogistics,"Hamilton, ON",2023,December,8000,85833.33333333330,140,56,135
PureEnergy Systems,"Hamilton, ON",2020,January,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,February,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,March,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,April,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,May,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,June,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,July,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,August,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,September,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,October,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,November,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2020,December,14000,175000.0,150,65,275
PureEnergy Systems,"Hamilton, ON",2021,January,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,February,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,March,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,April,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,May,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,June,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,July,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,August,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,September,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,October,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,November,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2021,December,14000,179166.66666666700,155,67,280
PureEnergy Systems,"Hamilton, ON",2022,January,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,February,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,March,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,April,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,May,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,June,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,July,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,August,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,September,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,October,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,November,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2022,December,14000,183333.33333333300,160,69,285
PureEnergy Systems,"Hamilton, ON",2023,January,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,February,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,March,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,April,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,May,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,June,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,July,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,August,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,September,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,October,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,November,14000,187500.0,165,71,290
PureEnergy Systems,"Hamilton, ON",2023,December,14000,187500.0,165,71,290
UrbanFoods Market,"Hamilton, ON",2020,January,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,February,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,March,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,April,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,May,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,June,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,July,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,August,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,September,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,October,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,November,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2020,December,16000,200000.0,150,70,240
UrbanFoods Market,"Hamilton, ON",2021,January,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,February,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,March,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,April,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,May,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,June,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,July,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,August,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,September,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,October,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,November,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2021,December,16000,204166.66666666700,155,72,245
UrbanFoods Market,"Hamilton, ON",2022,January,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,February,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,March,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,April,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,May,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,June,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,July,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,August,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,September,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,October,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,November,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2022,December,16000,208333.33333333300,160,74,250
UrbanFoods Market,"Hamilton, ON",2023,January,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,February,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,March,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,April,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,May,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,June,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,July,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,August,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,September,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,October,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,November,16000,212500.0,165,76,255
UrbanFoods Market,"Hamilton, ON",2023,December,16000,212500.0,165,76,255
