Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
DriveOn Auto Parts,"Toronto, ON",2020,May,20000,241440.50104384100,241.44050104384100,100,450
DriveOn Auto Parts,"Toronto, ON",2020,June,20000,241753.65344467600,241.7536534446760,100,450
DriveOn Auto Parts,"Toronto, ON",2020,July,20000,242066.8058455120,242.06680584551100,100,450
DriveOn Auto Parts,"Toronto, ON",2020,August,20000,242379.95824634700,242.37995824634700,100,450
DriveOn Auto Parts,"Toronto, ON",2020,September,20000,242693.11064718200,242.69311064718200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,October,20000,243006.2630480170,243.0062630480170,100,450
DriveOn Auto Parts,"Toronto, ON",2020,November,20000,243319.41544885200,243.31941544885200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,December,20000,243632.56784968700,243.63256784968700,100,450
DriveOn Auto Parts,"Toronto, ON",2021,January,20000,243945.7202505220,243.9457202505220,105,455
DriveOn Auto Parts,"Toronto, ON",2021,February,20000,244258.872651357,244.258872651357,105,455
DriveOn Auto Parts,"Toronto, ON",2021,March,20000,244572.02505219200,244.57202505219200,105,455
DriveOn Auto Parts,"Toronto, ON",2021,April,20000,244885.17745302700,244.88517745302700,105,455
DriveOn Auto Parts,"Toronto, ON",2021,May,20000,245198.32985386200,245.19832985386200,105,455
DriveOn Auto Parts,"Toronto, ON",2021,June,20000,245511.4822546970,245.51148225469700,105,455
DriveOn Auto Parts,"Toronto, ON",2021,July,20000,245824.63465553200,245.82463465553200,105,455
DriveOn Auto Parts,"Toronto, ON",2021,August,20000,246137.78705636700,246.13778705636700,105,455
DriveOn Auto Parts,"Toronto, ON",2021,September,20000,246450.9394572030,246.4509394572030,105,455
DriveOn Auto Parts,"Toronto, ON",2021,October,20000,246764.09185803800,246.76409185803800,105,455
DriveOn Auto Parts,"Toronto, ON",2021,November,20000,247077.24425887300,247.07724425887300,105,455
DriveOn Auto Parts,"Toronto, ON",2021,December,20000,247390.3966597080,247.39039665970800,105,455
DriveOn Auto Parts,"Toronto, ON",2022,January,20000,247703.5490605430,247.7035490605430,102,460
DriveOn Auto Parts,"Toronto, ON",2022,February,20000,248016.70146137800,248.01670146137800,102,460
DriveOn Auto Parts,"Toronto, ON",2022,March,20000,248329.85386221300,248.32985386221300,102,460
DriveOn Auto Parts,"Toronto, ON",2022,April,20000,248643.00626304800,248.643006263048,102,460
DriveOn Auto Parts,"Toronto, ON",2022,May,20000,248956.1586638830,248.9561586638830,102,460
DriveOn Auto Parts,"Toronto, ON",2022,June,20000,249269.31106471800,249.26931106471800,102,460
DriveOn Auto Parts,"Toronto, ON",2022,July,20000,249582.46346555300,249.58246346555300,102,460
DriveOn Auto Parts,"Toronto, ON",2022,August,20000,249895.6158663880,249.8956158663880,102,460
DriveOn Auto Parts,"Toronto, ON",2022,September,20000,250208.76826722300,250.20876826722300,102,460
DriveOn Auto Parts,"Toronto, ON",2022,October,20000,250521.92066805800,250.52192066805800,102,460
DriveOn Auto Parts,"Toronto, ON",2022,November,20000,250835.07306889400,250.8350730688940,102,460
DriveOn Auto Parts,"Toronto, ON",2022,December,20000,251148.2254697290,251.1482254697290,102,460
DriveOn Auto Parts,"Toronto, ON",2023,January,20000,251461.37787056400,251.46137787056400,101,470
DriveOn Auto Parts,"Toronto, ON",2023,February,20000,251774.53027139900,251.77453027139900,101,470
DriveOn Auto Parts,"Toronto, ON",2023,March,20000,252087.68267223400,252.08768267223400,101,470
DriveOn Auto Parts,"Toronto, ON",2023,April,20000,252400.8350730690,252.4008350730690,101,470
DriveOn Auto Parts,"Toronto, ON",2023,May,20000,252713.98747390400,252.71398747390400,101,470
DriveOn Auto Parts,"Toronto, ON",2023,June,20000,253027.13987473900,253.02713987473900,101,470
DriveOn Auto Parts,"Toronto, ON",2023,July,20000,253340.29227557400,253.34029227557400,101,470
DriveOn Auto Parts,"Toronto, ON",2023,August,20000,253653.44467640900,253.65344467640900,101,470
DriveOn Auto Parts,"Toronto, ON",2023,September,20000,253966.59707724400,253.96659707724400,101,470
DriveOn Auto Parts,"Toronto, ON",2023,October,20000,254279.74947807900,254.27974947807900,101,470
DriveOn Auto Parts,"Toronto, ON",2023,November,20000,254592.9018789140,254.5929018789140,101,470
DriveOn Auto Parts,"Toronto, ON",2023,December,20000,254906.05427974900,254.90605427974900,101,470
GreenBite Foods,"Toronto, ON",2020,January,25000,255219.20668058500,255.21920668058500,120,700
GreenBite Foods,"Toronto, ON",2020,February,25000,255532.35908142000,255.53235908142000,120,700
GreenBite Foods,"Toronto, ON",2020,March,25000,255845.51148225500,255.8455114822550,120,700
GreenBite Foods,"Toronto, ON",2020,April,25000,256158.6638830900,256.1586638830900,120,700
GreenBite Foods,"Toronto, ON",2020,May,25000,256471.81628392500,256.47181628392500,120,700
GreenBite Foods,"Toronto, ON",2020,June,25000,256784.96868476000,256.7849686847600,120,700
GreenBite Foods,"Toronto, ON",2020,July,25000,257098.121085595,257.098121085595,120,700
GreenBite Foods,"Toronto, ON",2020,August,25000,257411.27348643000,257.41127348643000,120,700
GreenBite Foods,"Toronto, ON",2020,September,25000,257724.42588726500,257.7244258872650,120,700
GreenBite Foods,"Toronto, ON",2020,October,25000,258037.5782881000,258.03757828810000,120,700
GreenBite Foods,"Toronto, ON",2020,November,25000,258350.7306889350,258.3507306889350,120,700
GreenBite Foods,"Toronto, ON",2020,December,25000,258663.88308977000,258.66388308977000,120,700
GreenBite Foods,"Toronto, ON",2021,January,25000,258977.03549060500,258.97703549060500,118,710
GreenBite Foods,"Toronto, ON",2021,February,25000,259290.18789144100,259.2901878914410,118,710
GreenBite Foods,"Toronto, ON",2021,March,25000,259603.3402922760,259.60334029227600,118,710
GreenBite Foods,"Toronto, ON",2021,April,25000,259916.49269311100,259.9164926931110,118,710
GreenBite Foods,"Toronto, ON",2021,May,25000,260229.64509394600,260.2296450939460,118,710
GreenBite Foods,"Toronto, ON",2021,June,25000,260542.7974947810,260.54279749478100,118,710
GreenBite Foods,"Toronto, ON",2021,July,25000,260855.94989561600,260.8559498956160,118,710
GreenBite Foods,"Toronto, ON",2021,August,25000,261169.10229645100,261.16910229645100,118,710
GreenBite Foods,"Toronto, ON",2021,September,25000,261482.254697286,261.482254697286,118,710
GreenBite Foods,"Toronto, ON",2021,October,25000,261795.4070981210,261.7954070981210,118,710
GreenBite Foods,"Toronto, ON",2021,November,25000,262108.55949895600,262.10855949895600,118,710
GreenBite Foods,"Toronto, ON",2021,December,25000,262421.71189979100,262.42171189979100,118,710
GreenBite Foods,"Toronto, ON",2022,January,25000,262734.86430062600,262.7348643006260,119,705
GreenBite Foods,"Toronto, ON",2022,February,25000,263048.0167014610,263.0480167014610,119,705
GreenBite Foods,"Toronto, ON",2022,March,25000,263361.16910229600,263.36116910229600,119,705
GreenBite Foods,"Toronto, ON",2022,April,25000,263674.32150313200,263.6743215031320,119,705
GreenBite Foods,"Toronto, ON",2022,May,25000,263987.4739039670,263.9874739039670,119,705
GreenBite Foods,"Toronto, ON",2022,June,25000,264300.62630480200,264.30062630480200,119,705
GreenBite Foods,"Toronto, ON",2022,July,25000,264613.77870563700,264.6137787056370,119,705
GreenBite Foods,"Toronto, ON",2022,August,25000,264926.9311064720,264.9269311064720,119,705
GreenBite Foods,"Toronto, ON",2022,September,25000,265240.0835073070,265.2400835073070,119,705
GreenBite Foods,"Toronto, ON",2022,October,25000,265553.23590814200,265.55323590814200,119,705
GreenBite Foods,"Toronto, ON",2022,November,25000,265866.388308977,265.86638830897700,119,705
GreenBite Foods,"Toronto, ON",2022,December,25000,266179.5407098120,266.1795407098120,119,705
GreenBite Foods,"Toronto, ON",2023,January,25000,266492.6931106470,266.49269311064700,117,695
GreenBite Foods,"Toronto, ON",2023,February,25000,266805.8455114820,266.80584551148200,117,695
GreenBite Foods,"Toronto, ON",2023,March,25000,267118.99791231700,267.11899791231700,117,695
GreenBite Foods,"Toronto, ON",2023,April,25000,267432.1503131520,267.4321503131520,117,695
GreenBite Foods,"Toronto, ON",2023,May,25000,267745.3027139880,267.7453027139880,117,695
GreenBite Foods,"Toronto, ON",2023,June,25000,268058.45511482300,268.05845511482300,117,695
GreenBite Foods,"Toronto, ON",2023,July,25000,268371.6075156580,268.3716075156580,117,695
GreenBite Foods,"Toronto, ON",2023,August,25000,268684.7599164930,268.6847599164930,117,695
GreenBite Foods,"Toronto, ON",2023,September,25000,268997.9123173280,268.99791231732800,117,695
GreenBite Foods,"Toronto, ON",2023,October,25000,269311.0647181630,269.3110647181630,117,695
GreenBite Foods,"Toronto, ON",2023,November,25000,269624.21711899800,269.6242171189980,117,695
GreenBite Foods,"Toronto, ON",2023,December,25000,269937.369519833,269.937369519833,117,695
MedicalSolutions Corp.,"Toronto, ON",2020,January,18000,270250.5219206680,270.25052192066800,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,February,18000,270563.67432150300,270.56367432150300,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,March,18000,270876.8267223380,270.8768267223380,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,April,18000,271189.9791231730,271.18997912317300,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,May,18000,271503.13152400800,271.5031315240080,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,June,18000,271816.2839248430,271.81628392484300,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,July,18000,272129.4363256790,272.1294363256790,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,August,18000,272442.58872651400,272.4425887265140,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,September,18000,272755.7411273490,272.75574112734900,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,October,18000,273068.8935281840,273.0688935281840,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,November,18000,273382.0459290190,273.3820459290190,60,380
MedicalSolutions Corp.,"Toronto, ON",2020,December,18000,273695.1983298540,273.69519832985400,60,380
MedicalSolutions Corp.,"Toronto, ON",2021,January,18000,274008.35073068900,274.0083507306890,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,February,18000,274321.503131524,274.321503131524,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,March,18000,274634.6555323590,274.6346555323590,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,April,18000,274947.80793319400,274.94780793319400,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,May,18000,275260.9603340290,275.2609603340290,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,June,18000,275574.1127348640,275.5741127348640,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,July,18000,275887.26513569900,275.88726513569900,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,August,18000,276200.4175365350,276.2004175365350,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,September,18000,276513.56993737000,276.51356993737000,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,October,18000,276826.7223382050,276.8267223382050,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,November,18000,277139.8747390400,277.13987473904000,62,385
MedicalSolutions Corp.,"Toronto, ON",2021,December,18000,277453.02713987500,277.45302713987500,62,385
MedicalSolutions Corp.,"Toronto, ON",2022,January,18000,277766.1795407100,277.7661795407100,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,February,18000,278079.3319415450,278.07933194154500,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,March,18000,278392.48434238000,278.39248434238000,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,April,18000,278705.63674321500,278.705636743215,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,May,18000,279018.7891440500,279.01878914405000,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,June,18000,279331.94154488500,279.3319415448850,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,July,18000,279645.09394572000,279.64509394572000,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,August,18000,279958.2463465550,279.9582463465550,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,September,18000,280271.39874739000,280.27139874739000,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,October,18000,280584.5511482260,280.5845511482260,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,November,18000,280897.70354906100,280.89770354906100,61,375
MedicalSolutions Corp.,"Toronto, ON",2022,December,18000,281210.85594989600,281.21085594989600,61,375
MedicalSolutions Corp.,"Toronto, ON",2023,January,18000,281524.0083507310,281.5240083507310,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,February,18000,281837.16075156600,281.83716075156600,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,March,18000,282150.31315240100,282.1503131524010,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,April,18000,282463.4655532360,282.4634655532360,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,May,18000,282776.617954071,282.77661795407100,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,June,18000,283089.7703549060,283.089770354906,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,July,18000,283402.92275574100,283.4029227557410,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,August,18000,283716.07515657600,283.7160751565760,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,September,18000,284029.2275574110,284.0292275574110,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,October,18000,284342.37995824600,284.34237995824600,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,November,18000,284655.53235908100,284.6555323590810,64,390
MedicalSolutions Corp.,"Toronto, ON",2023,December,18000,284968.6847599170,284.9686847599170,64,390
PowerSave Ltd.,"Toronto, ON",2020,January,22000,285281.8371607520,285.2818371607520,85,550
PowerSave Ltd.,"Toronto, ON",2020,February,22000,285594.98956158700,285.59498956158700,85,550
PowerSave Ltd.,"Toronto, ON",2020,March,22000,285908.1419624220,285.9081419624220,85,550
PowerSave Ltd.,"Toronto, ON",2020,April,22000,286221.2943632570,286.2212943632570,85,550
PowerSave Ltd.,"Toronto, ON",2020,May,22000,286534.44676409200,286.53444676409200,85,550
PowerSave Ltd.,"Toronto, ON",2020,June,22000,286847.5991649270,286.8475991649270,85,550
PowerSave Ltd.,"Toronto, ON",2020,July,22000,287160.751565762,287.160751565762,85,550
PowerSave Ltd.,"Toronto, ON",2020,August,22000,287473.90396659700,287.47390396659700,85,550
PowerSave Ltd.,"Toronto, ON",2020,September,22000,287787.0563674320,287.7870563674320,85,550
PowerSave Ltd.,"Toronto, ON",2020,October,22000,288100.20876826700,288.1002087682670,85,550
PowerSave Ltd.,"Toronto, ON",2020,November,22000,288413.3611691020,288.4133611691020,85,550
PowerSave Ltd.,"Toronto, ON",2020,December,22000,288726.5135699370,288.72651356993700,85,550
PowerSave Ltd.,"Toronto, ON",2021,January,22000,289039.66597077200,289.03966597077200,87,540
PowerSave Ltd.,"Toronto, ON",2021,February,22000,289352.8183716080,289.35281837160800,87,540
PowerSave Ltd.,"Toronto, ON",2021,March,22000,289665.9707724430,289.6659707724430,87,540
PowerSave Ltd.,"Toronto, ON",2021,April,22000,289979.1231732780,289.9791231732780,87,540
PowerSave Ltd.,"Toronto, ON",2021,May,22000,290292.2755741130,290.29227557411300,87,540
PowerSave Ltd.,"Toronto, ON",2021,June,22000,290605.42797494800,290.6054279749480,87,540
PowerSave Ltd.,"Toronto, ON",2021,July,22000,290918.5803757830,290.9185803757830,87,540
PowerSave Ltd.,"Toronto, ON",2021,August,22000,291231.732776618,291.23173277661800,87,540
PowerSave Ltd.,"Toronto, ON",2021,September,22000,291544.88517745300,291.544885177453,87,540
PowerSave Ltd.,"Toronto, ON",2021,October,22000,291858.0375782880,291.8580375782880,87,540
PowerSave Ltd.,"Toronto, ON",2021,November,22000,292171.1899791230,292.17118997912300,87,540
PowerSave Ltd.,"Toronto, ON",2021,December,22000,292484.34237995800,292.4843423799580,87,540
PowerSave Ltd.,"Toronto, ON",2022,January,22000,292797.4947807930,292.79749478079300,86,560
PowerSave Ltd.,"Toronto, ON",2022,February,22000,293110.6471816280,293.1106471816280,86,560
PowerSave Ltd.,"Toronto, ON",2022,March,22000,293423.79958246300,293.42379958246300,86,560
PowerSave Ltd.,"Toronto, ON",2022,April,22000,293736.9519832990,293.7369519832990,86,560
PowerSave Ltd.,"Toronto, ON",2022,May,22000,294050.1043841340,294.05010438413400,86,560
PowerSave Ltd.,"Toronto, ON",2022,June,22000,294363.25678496900,294.3632567849690,86,560
PowerSave Ltd.,"Toronto, ON",2022,July,22000,294676.4091858040,294.6764091858040,86,560
PowerSave Ltd.,"Toronto, ON",2022,August,22000,294989.5615866390,294.98956158663900,86,560
PowerSave Ltd.,"Toronto, ON",2022,September,22000,295302.7139874740,295.3027139874740,86,560
PowerSave Ltd.,"Toronto, ON",2022,October,22000,295615.866388309,295.615866388309,86,560
PowerSave Ltd.,"Toronto, ON",2022,November,22000,295929.01878914400,295.92901878914400,86,560
PowerSave Ltd.,"Toronto, ON",2022,December,22000,296242.1711899790,296.2421711899790,86,560
PowerSave Ltd.,"Toronto, ON",2023,January,22000,296555.3235908140,296.55532359081400,88,545
PowerSave Ltd.,"Toronto, ON",2023,February,22000,296868.47599164900,296.86847599164900,88,545
PowerSave Ltd.,"Toronto, ON",2023,March,22000,297181.6283924840,297.1816283924840,88,545
PowerSave Ltd.,"Toronto, ON",2023,April,22000,297494.78079331900,297.4947807933190,88,545
PowerSave Ltd.,"Toronto, ON",2023,May,22000,297807.9331941550,297.8079331941550,88,545
PowerSave Ltd.,"Toronto, ON",2023,June,22000,298121.0855949900,298.12108559499000,88,545
PowerSave Ltd.,"Toronto, ON",2023,July,22000,298434.23799582500,298.4342379958250,88,545
PowerSave Ltd.,"Toronto, ON",2023,August,22000,298747.3903966600,298.74739039666000,88,545
PowerSave Ltd.,"Toronto, ON",2023,September,22000,299060.5427974950,299.0605427974950,88,545
PowerSave Ltd.,"Toronto, ON",2023,October,22000,299373.69519833000,299.37369519833000,88,545
PowerSave Ltd.,"Toronto, ON",2023,November,22000,299686.84759916500,299.68684759916500,88,545
PowerSave Ltd.,"Toronto, ON",2023,December,22000,300000.0,300.0,88,545
